184,10,4140,-149,111,-150
299,112,4083,-149,210,-60
275,193,3993,-68,171,-20
320,171,4092,147,90,88
337,-26,4380,193,-10,148
204,-140,4544,162,-213,87
-77,-22,4238,57,-354,-137
14,56,4155,-22,-144,-206
168,4,4170,-82,12,-95
61,118,4002,-127,119,-4
88,178,3955,-86,247,-12
168,87,3985,-3,269,41
-17,164,3959,90,218,73
-85,8,4127,212,324,21
-61,-148,4373,281,310,-39
-74,-164,4344,241,234,-213
142,32,4276,176,94,-399
282,150,4254,87,86,-333
142,175,4195,18,132,-212
174,103,4320,46,245,-209
210,50,4351,0,238,-174
131,71,4363,-40,258,-117
27,237,4320,-112,267,-125
154,174,4350,-66,261,-161
296,135,4437,-37,223,-113
238,123,4297,-72,190,-20
312,119,4308,-68,161,24
171,160,4129,-111,58,74
20,193,3980,-91,193,112
104,103,4168,-63,251,154
-58,44,4133,-106,154,192
-68,79,4046,-168,-39,74
-145,257,3740,-163,-17,21
-81,199,3679,-90,185,59
-124,-14,3788,-30,359,260
-139,-78,3945,-83,273,214
-23,71,3839,-123,86,60
-40,253,3567,-58,-12,-74
23,204,3636,223,138,-113
-22,105,3803,318,214,-161
-125,37,3861,353,246,-224
-229,-5,4012,373,205,-325
-112,-43,4063,407,84,-416
-45,-31,4138,415,-24,-433
-89,13,4065,423,-139,-472
-96,-38,4121,441,-59,-425
-21,-96,4218,408,50,-365
265,-52,4195,351,-110,-365
369,106,4149,318,-210,-289
234,168,4012,373,-290,-217
73,176,3994,486,-139,-142
40,5,4260,474,-32,-56
95,-157,4507,417,24,-49
1,-68,4448,81,187,32
108,42,4300,-43,346,128
123,62,4243,-102,445,251
132,65,4204,-77,457,288
161,-8,4238,17,202,284
50,77,4128,29,68,259
-245,124,4068,243,-40,325
-126,-183,4210,675,-267,36
-108,-123,4330,649,-384,-17
-218,-69,4223,513,-279,-29
-44,138,3960,407,-7,-110
83,238,3960,463,167,39
145,385,3829,542,-13,93
412,634,3834,1624,88,430
422,-111,5567,-466,-185,106
32,114,4139,-861,-947,248
456,164,4410,-701,-612,-14
326,-142,4344,-395,-371,496
-171,139,4214,-173,-535,584
-78,466,4370,11,-197,81
177,-115,4123,-75,-141,39
217,299,4140,-131,-264,173
118,417,4113,-165,-124,176
-34,259,4218,-104,316,149
79,132,4200,-33,415,60
144,149,4160,-23,356,127
27,141,4169,-19,364,284
-104,57,4175,-12,317,227
-163,55,4183,-3,154,75
-35,94,4151,-4,280,0
22,109,4150,-10,387,2
47,116,4143,-13,455,5
2,71,4159,-18,482,12
59,114,4157,-10,414,24
58,136,4172,-22,531,25
91,123,4190,-8,201,19
14,112,4179,2,-46,11
-61,113,4151,16,-316,13
-87,104,4148,28,-581,18
-37,98,4164,31,-610,20
-41,115,4142,30,-605,22
1,94,4164,29,-521,27
-7,97,4143,30,-467,25
81,103,4150,21,-279,26
274,117,4169,21,-261,29
159,116,4160,24,-414,15
150,116,4165,22,-413,11
